,Turn,Text,True,Pred,Don_true,Don_pred
1694,0,Ok would you take $1260 if I signed a two year lease with you?,5,5,0,0.3784557580947876
1695,0,"yes that is doable. I mean, I need to set up some papers and get it to you. We can finish off the deal by next week.",0,0,0,0.3889671862125397
1696,0,Ok awesome! Looking forward to moving in.,0,0,0,0.49938830733299255
1697,0,Great we will keep in touch!,0,0,0,0.44926154613494873
1698,0,Hello. How are you?,0,0,0,0.2885509431362152
1699,0,I am doing great. Hope you are well!,0,0,0,0.37179240584373474
1700,0,Thank you I am. I am interested in this item?,0,0,0,0.43802937865257263
1701,0,Great. It is a great chest! Made from Ceder. I really love it but I got some new furniture and it does not go with it.,0,0,0,0.4097546637058258
1702,0,Any scratches or scuffs?,2,2,0,0.3568398952484131
1703,0,There are some very small scratches. About 2 of them from a move a few months ago but it is in great condition and very sturdy,0,0,0,0.3446178734302521
1704,0,When can you meet?,1,0,0,0.35749369859695435
1705,0,"I can meet today, The listing price is $60",0,0,0,0.34919092059135437
1706,0,Would you accept $54 if I pick it up myself today?,5,5,0,0.3447587192058563
1707,0,If you can pick up then yes I can do $54.,0,5,0,0.34931933879852295
1708,0,Great I can pick up.,0,0,0,0.38634419441223145
1709,0,Hello,0,0,1,0.2689885199069977
1710,0,Hi there,0,0,1,0.325025349855423
1711,0,Interested in this property?,0,0,1,0.3389046788215637
1712,0,"Yeah, but it looks like it might need some work that I would have to pay for, so I was hoping I could get it for $850",0,4,1,0.7922593951225281
1713,0,I can't do that. It's been updated recently and has stainless steel appliances. It's a beautiful studio in a great neighborhood. 1895 is a steal,0,4,1,0.8571666479110718
1714,0,"I can't do that. I could go up to $900, if it helps you out?",0,3,1,0.8646268248558044
1715,0,That's crazy. A studio half the size went for 1800. How about 1650? Recently remodeled!,0,4,1,0.8657998442649841
1716,0,It's not the size that I'm basing this on... it's the location and exterior. How about $1000?,0,3,1,0.8659360408782959
1717,0,Did I mention it comes with an offshores bank account with 500k? $1750. ;),0,3,1,0.8659518361091614
1718,0,"Wow, that sound shady. How about this... $1050 and I don't report you to the feds? ;)",0,5,1,0.7609150409698486
1719,0,LOL. 1400 and you have a deal.,0,6,1,0.8487007021903992
1720,0,Make it 1300 and I'll shake your hand right now,0,5,1,0.8457959890365601
1721,0,"Alright, deal",0,0,1,0.8635967373847961
1722,0,"Awesome, thanks!",0,0,1,0.865583598613739
1723,0,Pleasure doing business with you!,0,0,1,0.8654001355171204
1724,0,Hello there,0,0,1,0.3719756007194519
1725,0,Hello,0,0,1,0.4606963098049164
1726,0,I am interested in taking up residence at this place. Is it a nice area?,0,1,1,0.3687194585800171
1727,0,"It is a very nice area. Safe, no crime. Good for pets or children",0,0,1,0.35680875182151794
1728,0,Great news and is it a one year lease minimum?,0,1,1,0.3448845148086548
1729,0,That is correct,0,0,1,0.42122718691825867
1730,0,Can you lower the price at all for me?,0,3,1,0.3601926863193512
1731,0,"I could take 100 off for you, it's a great neighborhood and location",0,3,1,0.7874990701675415
1732,0,I was hoping to pay 1200 for it. Would that be alright?,0,3,1,0.8503339290618896
1733,0,Do you have pets or children?,0,1,1,0.8581559062004089
1734,0,Both,0,0,1,0.6383187770843506
1735,0,1500 is the lowest I can go,0,6,1,0.8303405046463013
1736,0,That works,0,0,1,0.5420118570327759
1737,0,Hello,0,0,0,0.4758569598197937
1738,0,Hi,0,0,0,0.595514178276062
1739,0,So is this a nice place?,0,1,0,0.40031564235687256
1740,0,"It's beautiful, and in a great neighborhood.",0,0,0,0.3665198087692261
1741,0,Can you come down a bit on the price? It is a little too expensive for me,0,7,0,0.7739475965499878
1742,0,"Well, I have to take my cost into consideration and set somthing aside for maintenance. I can do 3200.",0,4,0,0.4721657335758209
1743,0,Is there any way to go down to 3100?,0,3,0,0.7918944954872131
1744,0,Would you be willing to handle Lawn work and any maintenance under 100?,0,5,0,0.5488442778587341
1745,0,Sure. That works for me,0,0,0,0.824623167514801
1746,0,"Ok, 3100. You handle Lawn care and any maintenance under 100. Deal?",0,5,0,0.8440715074539185
1747,0,Yes,0,0,0,0.8633483052253723
1748,0,Hi do you still have the SD card,0,0,1,0.4997504949569702
1749,0,HI are you interested in my sd card it is in great conditon 64gb and I am asking $20,0,0,1,0.3775850534439087
1750,0,Is it new or used?,0,1,1,0.3492533266544342
1751,0,"It is new, I purchased it for my phone but decided to buy a larger gb card and used the larger one instead of this one",0,0,1,0.346171110868454
1752,0,You are quite far from me but I would really like this. Is there anyway you could take $5 for it?,0,3,1,0.34220167994499207
1753,0,"Sorry that is a bit low as it is brand new still in package, If you can pay $15 I should be able to mail it to you ans save you the gas.",0,4,1,0.3412550687789917
1754,0,I honestly really need it tonight. Could you take $10 for it?,0,3,1,0.342144250869751
1755,0,I will go middle ground $13 and meet you so you don't have to drive as far,0,5,1,0.3974984586238861
1756,0,That sounds good to me. Thanks,0,0,1,0.8011976480484009
1757,0,ok great,0,0,1,0.8574491739273071
1758,0,Hello im very interested in the 2002 mercedez. How long have you had it for? Are you the first owner?,0,1,1,0.7020567655563354
1759,0,I am. I bought it new in 2002 and have kept it in excellent condition,0,0,1,0.42872297763824463
1760,0,How many miles does it have? are the interiors in good condition?,0,2,1,0.7834412455558777
1761,0,"80,00 miles and the interior are very clean and in good condition.",0,0,1,0.44621798396110535
1762,0,How about 3150,0,3,1,0.36604800820350647
1763,0,"I've priced it at 4,500 and feel that is pretty fair.",0,3,1,0.35005977749824524
1764,0,I cant go that high. How about $3700. The car is a bit old,0,4,1,0.7906078696250916
1765,0,4000 is as low as I'll go.,0,6,1,0.8385825753211975
1766,0,$3900 last offer,0,6,1,0.5559720993041992
1767,0,no deal 4000 is as low as I'll go.,0,6,1,0.7819802761077881
1768,0,Fine ill take it,0,0,1,0.8532739877700806
1769,0,Hello there!,0,0,1,0.2689850926399231
1770,0,How are you?,0,0,1,0.32502076029777527
1771,0,Good! How are you? Are you interested in my apartment?,0,0,1,0.3374324440956116
1772,0,I'm fine. I'm interested but my budget is limited. I can offer you $1200 for the apartment.,0,7,1,0.7894065380096436
1773,0,I think that will be too low. It has all the amenities like gym and parking spot. You can save a lot of money. And there is a storage space too. Beautiful and nicely done,0,4,1,0.8565648794174194
1774,0,It sounds nice but some of the amenities aren't of any use to me and my preference isn't to be on the third floor. I have a little wiggle room but not a huge amount.,0,4,1,0.8646201491355896
1775,0,"Ok, how about if I'll pay the bills for you?",0,5,1,0.5462424755096436
1776,0,"Well, give me numbers. What type of numbers are we talking about?",0,0,1,0.8240285515785217
1777,0,How about $1600 and I'll pay the bills too..,0,5,1,0.5707894563674927
1778,0,"When you say bills what are you talking about? Just utilities? Electricity, water, gas?",0,1,1,0.8255930542945862
1779,0,electricity and water. We don't have gas. Good deal..,0,0,1,0.4723232388496399
1780,0,I'll do $1450 plus electricity and water.,0,5,1,0.4808173179626465
1781,0,Ok.. But you have to move in this month.,0,0,1,0.3867380619049072
1782,0,"Sure. My old lady just kicked me out anyway. $1450 it is, then.",0,0,1,0.48687493801116943
1783,0,Deal. Thanks,0,0,1,0.776843786239624
1784,0,Deal. Thanks.,0,0,1,0.8343823552131653
1785,0,Nice truck! Can we negotiate on the price?,0,0,0,0.2689433991909027
1786,0,Hello,0,0,0,0.3249768614768982
1787,0,"Hi! Can you come down on the price a little? The mileage isn't listed and this could be a concern later down the road. Can we start negotiations at $23,000?",0,0,0,0.3373792767524719
1788,0,Dude... you are trying to lowball me before you even ask me anything about the truck... that is kind of disrespectful...,0,2,0,0.34015727043151855
1789,0,I'm sorry if you see it that way. Can you please tell me more about it? I'm definitely not trying to low ball you at all!,0,3,0,0.34082403779029846
1790,0,"I'm asking $27000 for the truck, and I would need cash only as the ad states. It is an 8 speed automatic, with 5.7 hemi engine. It has never been off road. It is in great condition.",0,0,0,0.3409545421600342
1791,0,"I'm definitely interested but you haven't really listed the condition of the truck or mileage but I'm totally willing to work with you on it. Would you take $24,000 cash for it?",0,4,0,0.3409683406352997
1792,0,"It is in great condition. It has 20,200 miles on it.",0,0,0,0.3409936726093292
1793,0,"It's not listed on the ad. Would you take $24,300? I'll come pick it up today.",0,5,0,0.34101197123527527
1794,0,Sorry it wasn't included in the ad but that isn't really a reason for me to lower the price. This seems to be a waste of my time.,0,4,0,0.3409692049026489
1795,0,Hi I saw your bike online and i'm very interested,0,0,1,0.2821466624736786
1796,0,Hello,0,0,1,0.3279757797718048
1797,0,"Great, do you have any questions?",0,0,1,0.3381552994251251
1798,0,Yes what shape are the tires in? Also how is the paint on the body,0,2,1,0.34641751646995544
1799,0,"It is in great condition, nice and clean. The paint and tires are perfect. It is only 6months old",0,0,1,0.3426247537136078
1800,0,"Ok sounds good, just what I was looking for. I can bring you $700 cash right now.",0,5,1,0.34743010997772217
1801,0,"Well as the ad says, the price is pretty firm at $1350 ...",0,4,1,0.34241145849227905
1802,0,Yeah I saw that but it is a used bike and I don't know who had it before you and how good they took care of it. Also you could have the cash in your hand today and I would be glad to come pick it up and load it myself,0,5,1,0.7636474967002869
1803,0,"Like I said, it is only 6 months old. The suspension alone is worth the asking price.",0,4,1,0.4411862790584564
1804,0,"Well people may be hesitant to buy with you selling it so soon, they might wonder why you want to get rid of it? I can do $1000 cash and I'll pick up!",0,4,1,0.3638281226158142
1805,0,Ok I can do $1000 cash if you come by tonight.,0,5,1,0.35220783948898315
1806,0,Thanks a lot!,0,0,1,0.7651752233505249
1807,0,Hello how are you?,0,0,1,0.2896624803543091
1808,0,"Greaat, how are you? Are you interested in the townhome? Can I answer any questions?",0,0,1,0.3526590168476105
1809,0,Yes are you interested? I am renting.,0,0,1,0.35817751288414
1810,0,"OK, well this is a great property. It's in a convenient location and has all the modern amenities.",0,0,1,0.3460829555988312
1811,0,Yes I know my tenants are all very happy here. Are you interested in renting?,0,0,1,0.3512348532676697
1812,0,Yes I am very interested,0,0,1,0.36288079619407654
1813,0,Okay great well I am asking $3400,0,0,1,0.4614354074001312
1814,0,That is a little over my budget. I have excellent credit and can put down a deposit in cash. Would you be willing to consider $2000?,0,7,1,0.3685417175292969
1815,0,I'm sorry but for this unit and in the area that price is too low. I can work with you and let this work for $3000 which is still very low!,0,4,1,0.3471871316432953
1816,0,What if I pay an extra $500 on the deposit? Could you do $2700?,0,5,1,0.3514865040779114
1817,0,This is still very low for this town house. $2900 is the lowest I can go,0,6,1,0.3524671494960785
1818,0,Ok well I can take the $2900 but without the extra deposit money,0,5,1,0.3921578824520111
1819,0,That is okay you are getting a great deat,0,0,1,0.8006191253662109
1820,0,"great, thanks a lot!",0,0,1,0.8580980896949768
1821,0,"Hello, yes, I'm interested in the product in your listing?",0,0,0,0.3131559193134308
1822,0,"Hello, any questions i can answer for you?",0,0,0,0.3974675238132477
1823,0,"Well, is there anything wrong with the ipad?",0,2,0,0.3542991280555725
1824,0,"No it works great, I just upgraded so its time for a new one",0,0,0,0.3447778522968292
1825,0,"Well, I might be interested, what version of iOS is installed on the ipad?",0,1,0,0.34184837341308594
1826,0,"The last update was 10.0, I just did the update on it. Its a great ipad.",0,0,0,0.3462597131729126
1827,0,"Hmm. Well, I'd like to pay $175.",0,3,0,0.34267351031303406
1828,0,Thats a little lower than i was hoping id get. Can you come up to 350? Apple products are great and they hold theyre value very well.,0,4,0,0.788663387298584
1829,0,"I can buy a 2017 ipad for $400. I'd be willing to come up to $200, and I'll come pick it up, but I couldn't go any higher than that.",0,5,0,0.4504907429218292
1830,0,ok i can do 200. When will you pick up?,0,0,0,0.7825798392295837
1831,0,"Well, how about I come by tonight to grab it?",0,0,0,0.8528076410293579
1832,0,sounds great! Ill have it ready to go!,0,0,0,0.8644018173217773
1833,0,"Okay, I'll swing by tonight around 10 to grab it, and to pick up the ipad too :)",0,0,0,0.8611688613891602
1834,0,Hi is the studio still available?,0,0,0,0.2962966859340668
1835,0,hi yes its absolutely available,0,0,0,0.36164340376853943
1836,0,Ok are utilities included in the $1400 asking price?,0,1,0,0.790277898311615
1837,0,yes they are,0,0,0,0.7144260406494141
1838,0,Is the property pet friendly?,0,1,0,0.8350400924682617
1839,0,yes it is.,0,0,0,0.5631871819496155
1840,0,How many bedrooms are in the apartment?,0,1,0,0.8155753016471863
1841,0,one bedroom. Its wonderful and very well kept.,0,0,0,0.49634167551994324
1842,0,Ok would you take $1260 if I signed a two year lease with you?,0,5,0,0.3784557580947876
1843,0,"yes that is doable. I mean, I need to set up some papers and get it to you. We can finish off the deal by next week.",0,0,0,0.3889671862125397
1844,0,Ok awesome! Looking forward to moving in.,0,0,0,0.49938830733299255
1845,0,Great we will keep in touch!,0,0,0,0.44926154613494873
1846,0,Hello. How are you?,0,0,0,0.2885509431362152
1847,0,I am doing great. Hope you are well!,0,0,0,0.37179240584373474
1848,0,Thank you I am. I am interested in this item?,0,0,0,0.43802937865257263
1849,0,Great. It is a great chest! Made from Ceder. I really love it but I got some new furniture and it does not go with it.,0,0,0,0.4097546637058258
1850,0,Any scratches or scuffs?,0,2,0,0.3568398952484131
1851,0,There are some very small scratches. About 2 of them from a move a few months ago but it is in great condition and very sturdy,0,0,0,0.3446178734302521
1852,0,When can you meet?,0,0,0,0.35749369859695435
1853,0,"I can meet today, The listing price is $60",0,0,0,0.34919092059135437
1854,0,Would you accept $54 if I pick it up myself today?,0,5,0,0.3447587192058563
1855,0,If you can pick up then yes I can do $54.,0,5,0,0.34931933879852295
1856,0,Great I can pick up.,0,0,0,0.38634419441223145
